video_name,text_data
10000000_589765465455905_8005868380461594041_n.mp4," I just want to show you something and what I get every single day. That is just from one video that someone reposted on Instagram. Then comments won't go unless that person deletes the comments. They wouldn't even go if someone reported the comment. I still am strong, but I haven't felt this way ever since I started social media. I get this every day and people don't understand I'm human being. I understand I get so much positive comments, so much support, but when I get comments like that, they're so powerful. I really do try my hardest and I try my hardest to reply about as many positive comments I can and delete all the hate comments. But being told that I don't wash and commit suicide and to go kill myself. And all the comments that I've just shown you, it hurts. When will social media stop this? I saw this video and I was so distraught and disgusted and emotionally hurt. I was so upset to see some of the things that happen on social. It really hurt my soul and it's something that we all need to be very aware of. Some of the ugliness that happens on social. I know we know, but when you see videos like this showing everything that somebody goes through, it's wrong guys. It's wrong. So I just want to say a quick message to this beautiful queen. First of all, honey, you're so beautiful. You are so, so beautiful. You have beauty inside and out. And I'm not talking about that kindness beauty that people sometimes shit on, which is really important actually. I'm talking about your amazing confidence and shame on those people who are so insecure with your amazing beautiful confidence that they themselves are trying to tear you down so that you stop. Shame on them. Girl, your brows, your eyes, your lips, I'm paying money to try to get lips like yours. You have so many beautiful qualities I don't even get started. But you got that confidence, honey. That most people don't, I don't have. And I'm so proud of you for doing what you do. And don't you, don't you stop. Don't stop because of the haters out there. They just have some ugliness inside of them and they're deflecting it on you. And I'm so proud of you. And like honestly watching your video made me very emotional on so many levels. And it hurt to see what's happening. But you are a part of a change. Don't stop because of these people who are trying to get you to stop. Because they don't understand everything that you represent. There's a lot of people out there for all the people who out there saying negative things. There's a hundred more out there cheering you on. And I'm sorry if we're not more vocal about it. Because you are so incredible. You are so powerful. And your beauty radiates on so many levels. Not only externally but internally. Girl, that confidence. The beautiful energy that you exuberate through your videos. Don't let it stop. Don't let it stop. Because there's so many people out there who love it and need you. And to the people out there who cannot see it. That's just a shame. Because they really can't recognize real beauty then."
10000000_612825773542631_8466165063228170427_n.mp4," Alright my lips, I have gotten so many compliments on my lip shape recently. The truth is I have updated my lip contour technique, I'm so obsessed with it and I'm going to teach you guys everything you need to know. So the first thing that I do, I did scrub my lips, make sure you get rid of all the dead skin. So I am going to grab a really nice soft, nudy brown shade. This is from our lip contour and sandy beige. So first of all I'm going to look at the space around my lips and see what I need the most. So I can see there's a little extra space, just a little extra space here. So I'm going to start first by drawing the line here. Now I'm going to draw basically an arrow. This is going to add dimension to the entire area over here and it's going to make it look like it's more contoured and it's not flat. Next I'm going to start by contouring the bottom area because I want to add dimension there too. I typically contour here and then I also going to go right here and here. I'm going to grab a eyeliner brush. This one is a little bit soft, it's not too pointed and I'm just going to go ahead and blend those lines out a little bit. I'm not trying to buff them away, just breath them softly out. I'm going to grab my foundation brush and I'm just going to now apply a little foundation to the area. I'm now just going to grab my favorite shade of lip line on this is pinky brown and I'm just going to go ahead and line with..."
10000000_613254563658352_1067458388663086952_n.mp4," It's a very hot day and I'm heading to London so let's get ready. My first step is to prep the skin with some wishful first trap serum. Gotta get that hajuonic acid. A bit of calling the toolary eye cream and the eyes. If you like some it calling underneath the eyes you have to try this. A tiny bit of dermal eye cream, active moisture, moisturise. Because it's super hot I'm actually going to be using the YSL Broughton Lotion just on basically the bits that I get really oily, okay my tea zone. Because I don't want to look like an oily mess I'm actually going to be using a herders foundation stick just because I want to really really matte. I don't want to look like a sweaty mess. I actually use my favourite brush I've been memories with by Real Techniques and it is the brush 230. I feel like it just is so easy to blend like anything. So for concealer I'm going to actually use a NARS Vajoy concealer. I thought this concealer is literally amazing. I feel like it's creamy, I feel like it's easy to blend and you know it just does the job and doesn't go all lightly or patchy. That's my skincare and my base face done so I'll see you in part two."
10000000_637795537511519_1869690485234455069_n.mp4," Sorry, my largest ticket!"
10000000_754288212251532_5505658880490667428_n.mp4, you
10000000_810857389877517_7796560045841090378_n.mp4," Oh my god, you guys know I love a good lift. Let's try this out. So you're supposed to take a concealer, that is a couple shades lighter than your normal concealer. I'm gonna apply it here, here, and here. All right, that's easy. I'm gonna blend it now. I'm gonna see how this works. Okay, yeah, I mean, definitely got a little lift already, but the powder is really worth that. Let's try this. Okay, I'm gonna grab a little powder now. I'm gonna put it right here. I'm gonna go in here. Oh my god. All right, I'm gonna finish my makeup and come back, but this is insane. My face is so lifted on this side. I feel like another person. Just finish my makeup. My face looks so lifted, so snatched. I am obsessed with this hack. Sometimes the hacks that I find on TikTok works, sometimes I don't. This one I'm gonna be using for the rest of my life."
10000000_820183565584564_7033328293917118228_n.mp4," So I'm gonna show you guys my three favorite ways to apply sunscreen, sunblock, after you apply your makeup. One thing people don't really realize is sunscreen doesn't last all day long. You put it on and after every two to three hours, you need to reapply it. So I actually like to put it on underneath my makeup, but then I also like to find different ways of applying it on top. One of my favorite ways is to actually use a mist. This is one of my favorite mist, it's from Fallorga. And it is a hydrating mist, and it's so easy to apply. It actually gives your skin a little bit of a glow as well, which a lot of sunscreens do. And it's really, really, really easy to apply over and over and over again. Normally what I would do, I would kind of step back, move my hair back, move my clothing back, apply like that. It will make your skin a little glossy. You can take a dry sponge or a damp sponge, and just tap it in. The good thing about this is it's really, really easy to apply throughout the day. You wanna make sure they don't have too much oil in them. Otherwise, you're gonna ruin your makeup. Another way to reapply your sunscreen is to use a sunscreen powder. This is in the form of middle powders, usually it can sometimes be mixed with other really beautiful ingredients as well, but these are actually really, really great. They're not necessarily the best to use if you're gonna be taking photos. They don't photograph very well, but they are super easy to wear. And they also actually kind of sometimes will smooth out any imperfections as well. Because they're mineral based, they do show in photos, but it actually looks really great in person. So this is one I had bought from Supergoop. I love this, it's an SPF 30, and it has the powder in here. And the way you kinda do it, you kinda open it up. I'm gonna take the little sifter out here, kinda as a little sifter. So you just kind of twist it, then you kinda open it up. You have a little bit of a powder, and you can just apply it all over. This is a more soft form of sunblock. So this is really great just if you're getting exposure, just by being in a window. If you're gonna be out with the sun, you're gonna want a stronger cover. So this is kinda like the medium to light protection. I saw something really cute on TikTok from Kavi Kodra, where he basically took a sunblock. And I actually thought this was genius. He put it on the back of his hand. He can use a nice amount, and he took a damp beauty blender, and he basically just buffed it into the face. So you kinda do this until it's almost gone. It's all there. And you could apply it on the face. I do feel like this, you should do several times. If you're gonna be in the sun to really protect your skin, like I would probably put about four times of what I just applied on my hand. And I would split my face into four quadrants and apply that. People really underestimate how much coverage or how much sunblock they need to use. I do this all the time when I'm in the sun, even after you apply all the protection, you need advice. And there's some really cute vices out there. This one is my favorite. I wear it every single day when I go for my walks. And I'm good to go. Don't forget to do your decal day, your arms, your body, your lips, your hands. Make sure you saturate yourself with sunblock if you're gonna be in the sun. Make sure you always look for good sunblock. Things that have PA plus plus plus plus plus. This has four pluses so you know it's good. Bye."
10000000_883163709324577_6128073697165390231_n.mp4, either
10000000_887197255236672_1908882007359885420_n.mp4," could glowish by hood of beauty be the hottest, do-ey skin tint to the summer? Let's put it to the test. Glowish's hood is new multi-do skin tint. This skin tint comes in 13 stretchable shades. I picked up 01 Fair because bitch look at me. You can wear this one of two ways. One is a no makeup look to give you that healthy, glowy looking skin that we all love. Or you can mix it in with your favorite foundation to give you that perfect, do-ey finish. As always hood of beauty is cruelty free. I'm not babbling, let's get this on the face. On this side of my face, I'll use a brush and on this side of my face, I'll use a sponge. I zoomed you in because I want you to see like my real ass skin. Okay. Oh right away, I can tell this is really luminous. Already look at this beautiful glow. Let's go with the sponge on the other side. That covered my redness and I love how my skin looks. Let me finish the face and meet you in natural lights so we can really see how the skin looks. The word of the day is skin. It's not sticky or tacky. Hoda out did herself. We're testin' part two."
10000000_920074118567465_5581648959186662147_n.mp4," Hey, my loves. So we got a lot of questions about why we chose not to use SPF inside of our new multi-do skin tint by Glowge. It's what I'm actually wearing almost no complexion. It's really mostly this to show a quick tutorial coming your way. But the reason why we did not choose to use SPF you actually won't use you won't see in any of our complexion products. And that is a very purposeful and a very intentional decision. I personally love to wear SPF. I love to make sure that my skin is being protected especially the skin on my face. I started getting pigmentation. I am almost 40. So I care a lot about what I put on my skin. But SPF and makeup inside of makeup, I don't believe it's an actual thing that works. I've had the opportunity over the last 10 plus years since we've had our blog to interview so many amazing, like so many of the top dermatologists in the world, some of the top scientists who are actually developing skin care products in the world. And all of them have always told me over and over and again over again. SPF inside of makeup does not work. You're always going to need to wear an SPF underneath your makeup. And if there is an SPF inside your makeup, it's never going to be enough. It's never going to last long enough. And it's going to also affect your makeup where and look. The right amount of sunscreen for your face is going to be two fingers full. So you're going to want to fill this whole amount. You're going to apply it on your fingers, spread it all over your face. And you're going to need additional amount for your decalete. So applying a good amount of SPF and then if you want to apply your makeup afterwards and then continuously applying it throughout the day is the only way to get really proper protection from the sun. I don't believe in SPF inside of makeup. And all SPF is not created equal. There's a lot of different levels of SPF. There's PA++++, which is the best kind. And there's some that are probably not as strong. But the reality is you really need to be applying it over and over and over again. Also, if anybody wants to get a little granular and a little scientific, you want to make sure that you UVA plus UVB blockers, not just 30 and 50 protection, which is what a lot of sunscreens have. UVA rays can be really harsh on the skin. And we want to make sure that we're just giving our skin the most the best type of protection. I also do recommend wearing a hat. I always wear a hat. It's really, really good to just, you know, put that those blockers on as much as you can. So I love you guys so much. I hope this was helpful for everybody asking about why we don't have SPF inside of our makeup. And please, if you do see SPF inside of your makeup, it's not going to be enough protection. You got to use extra SPF and you really got to protect your skin because you only get one skin. Alright, my love. So, thank you guys so much, love, and we're going to be posting this look very soon. All I wore was like three products on my face, really, really easy to do. I love you guys so much. Talk to you soon."
10000000_924798498440395_6984640198187706465_n.mp4," Hey my loves, so I wanted to do a quick video because we've gotten a lot of questions about our packaging for Glowish. When we launched Glowish, we wanted to make sure that we were all about sustainability. The packaging is a little bit more simple. On the back of our multi-duse content, you see here 25% PCR. This is actually 30% PCR. What PCR means, it's post-consumer recycled product. So basically, it's from recycled plastic. And it does look simple. You can see it's also hollow, so there's less plastic being used. It does give it a little bit of a foggy tint to it. It's not perfect, but it is completely clean. It's completely, it's done in a way that it's very sterilized. It's melted at very high temperatures. It's so much better for the environment. We have gotten some comments about why it doesn't look as luxurious as some of the other Huttabee Dee products. And that is for a reason. Some of those products have a lot of plastic and a lot of weight in them. To be honest, we're trying to switch those over to PCR options because it is for a good cause. Just because sustainable doesn't mean it's inexpensive because a lot of times it is expensive. But it is really important for the environment. And we all have a responsibility. We're very much conscious of what you guys feel and what you guys are saying. So I'm sure other brands are as well. So please make sure you guys use your voice to demand more sustainability. For everybody who had questions, I hope that answered it. And I'll speak to you guys soon. Love you guys so much."
10000000_944689462815383_4142017297762095197_n.mp4," All right guys, I am so excited to share with you guys a very meaningful, very special palette. Our new Rose Quartz eyeshadow palette. This palette was inspired by so many things that I have gone through in my entire life. I'm not sure if I share this with you guys before. Our big palette's always kind of tell a story about vulnerability and confidence in some of the issues that I've had. Self love is something I've talked to you guys about. It's something that is so important to me to everyone really because when you love yourself, when you accept yourself, that's truly when you find the most powerful version of yourself. Rose Quartz is actually a very healing stone and it's the stone of unconditional love. I actually feel like this stone has been really amazing for me on a personal level, so within my relationships as well. So I love them so much. And that's why this palette is our Rose Quartz palette. So you can see we've injected some really cool pigments inside of it to give you this Rose Quartz finish and it's everywhere in the palette. This is a very wearable but still very creative, very versatile palette. So I know when you guys try it, you're going to be so impressed with some of the formulations. I mean, this is literally like a cream shimmer. It's insane. As you can see, we had this really beautiful texture, which is like this gel, almost type of formula and encapsulated inside of it are these shard-like chunks of shimmer and just these beautiful pearls. This kind of looks like crushed stones. This is Quartz as well as Cosmic Love. As have seen something similar to it and are not in nude, our Glowish Words is this marbleized cream texture that gives you a texture that is cream and powder. It's unbelievable, so blendable, so beautiful. It's like nothing I've ever tried before. Our mats are beautiful, really pigmented, talc-free mats. They're so beautiful. You guys know we spent a lot of time creating some of the most pigmented, most delicious, highly pay off pigments in the world. And we also created these beautiful. They also have this rose quartz kind of finish. These beautiful vegan brushes that we have created inspired by the palette and also the textures inside of the palette. So they're going to give you maximum payoff as well. And we also have our silk balm rose quartz. This is such a beautiful shade. I wear this all the time. We have beautiful ingredients that are so healthy for your lips and really help keep them plump and nourished. And what you see inside of here is actually an ultra fine rose quartz mineral powder. Okay, moving on to a new addition to our complexion family. Something I'm really excited for you guys to try. This is our rose quartz face gloss. And as you can see, it's really beautiful. The packaging is stunning, but this was actually inspired by our slippery shade inside of our naughty nude. So many people were talking about it. We have these droplets of pearls. We have two different colors. We have gold champagne and warm pink. Giving you just such a beautiful application on all skin tones. It is not sticky and you can use it in so many different places. You can use it on the face, on the body. It really is kind of the new generation of highlighter. It's kind of a fusion between texture and this gloss as well as adding a little extra, using the shimmer. So it's super beautiful. And last but not least in this collection, we did want to include wishful and a hudaboodie together to do a collaboration. And this is our first ever peel off mask. You guys know I'm such a fan of peel off mask. I love doing my makeup while I apply them. This also has some beautiful rose quartz inside of it as well as hyaluronic acid. It has lotus flower and watermelon. It is so beautiful. I really, really love this mask so much. I'm hoping I get more samples of it soon. You can see the texture of it is just, ugh. It's so gorgeous and beautiful. So this is so amazing for lifting, brightening as well as unclogging your pores. It also smoothes the skin as well. So this is the full rose quartz collection. I am so excited to share this with you guys. This really is, you know, beautiful products that come from the heart. But this really is a message that I really want you guys to think about and to take and to make what you can of it. And the most important thing is to feel like you accept yourself and you love yourself. Because once you do that, honey, you are unlocking the full potential and your full magic. So I'm really excited for you guys to try this and to fall in love with the Rose Quartz collection also more importantly, yourself."
10000000_973794416722143_4870635997848477165_n.mp4," Hey my love, I am so excited that we finally reveal Glowish! Um, if you excuse me, just woke up and my skin is a little red, I don't know why. But I wanted to tell you something about Glowish that I love so much. And um, I'm not sure if you guys saw this, but we have ugly fruit inside of our Glowish product. So what is that? What is ugly fruit? Why is it a talking about it? Why am I talking about it? Um, because ugly fruit is something that is actually beautiful on many levels. First of all, ugly fruit and vegetables. We use ugly bell peppers. A lot of times people don't realize this, but because they are imperfect, they actually, for the most part, end up getting destroyed. So, um, I don't know if you guys have ever seen fruits and vegetables grow. I grew up in Tennessee, I grew up in the south, and my mom, um, in our backyard, used to plant a lot of things, whatever she could like plant, she would plant. And we used to have bell peppers and lots of tomatoes, fruits, you know, cucumbers, all these things, watermelon. And some of them were pretty and some of them were ugly. They weren't beautiful. They weren't perfect. Um, ugly, right? And perfect is ugly. But what happens in, um, in businesses, if they're growing them, if that's part of their business, they end up sometimes selling them for cheaper prices. Sometimes giving them away, but most of the time they don't because I miss us with their business models. And then third, most, what happens most of the time is they end up destroying these perfectly fine, but just not beautiful fruits and vegetables. And that really bothered me. Like, how are we destroying perfectly good food? All right? That's just like, that's a huge problem, not only because some people don't have food, but secondly, for our planet, right? If we are not, if we're wasting food, food waste is one of the worst things. We know a lot of things are, or, you know, there's a lot of obvious culprits, but food waste is actually a huge issue because when you waste food, and you're destroying the food, right? You're planting, you're using more water, you're, you're using more land to plant fruits and vegetables that will never be used. Why? What's the deal of that? So food waste is a huge, huge, huge, huge issue. And it's a big problem for the planet. It's a big problem for all of our resources. So the fact that we were able to put them inside of our products at Glowish made me so happy. One, because it is a huge sustainability aspect, but also they're so good for you. So we use ugly bell peppers. They're packed full of Vitamin A, which is so amazing for your skin. Vitamin A just helps to sell you a little turnover, makes your skin look more beautiful, more even toned. Also packed full of beta carotene, beta carotene is so good for your skin. It promotes healthy skin and just like stronger skin. It also has more Vitamin C, interesting fact about red bell peppers, not ugly bell peppers, red bell peppers. They actually have more of a concentration of Vitamin C than oranges, which I think is pretty amazing. And they're just really good for your skin. They also have packed full of antioxidants. They protect your skin from free radicals as well as damage from blue light exposure, which we are all getting way too much of right now from our phones, from the TV, from our computer screens. I mean, you don't really realize. And I think that's really amazing. So I'm so obsessed with the fact we have a lot of other amazing ingredients like squaline, rose and a skin oil, a sheer better environment, e inside of our bronzer. But I was just so obsessed with the fact that I feel like we're doing really good with Glowish. You know, we're committing to, we're doing a lot of good. It would be we don't always talk about it, but we're taking a stance on Glowish to make sure that everything is PCR. So we're using recycled goods to make the products. All of our outer products are FSC certified, but our ingredients are also naturally derived and sustainable. It makes me really emotional because that makes me feel like, you know, I feel like we try to do purposeful things all the time, but this one every single aspect of it is purposeful, every single aspect of it. And I couldn't be more proud. That's like the good stuff. That's the good stuff that makes you, makes you really, really happy. It's becoming more accessible for beauty brands to make the decision to be more sustainable. And things are always pretty or perfect because of it. Like sometimes you could do use PCR or FSC and it's not as pretty, but it is good for the planet. So I hope you guys get to try this. I'm obviously really passionate about it. Please excuse my very deep morning voice. I'm just woke up and wanted to talk about this because I felt really energized about some of the things that you guys were saying about Glowish. And I wanted to share this tip because it's important. The ugly bell peppers sustainability is really personally to my team, to the company. All of us care so much about this. So we don't talk about it all the time and this is our moment to talk about it. So I can't wait for you guys to try the products. I love you guys."
191931225_303190257956365_152868378577535504_n.mp4, I'm gonna show you guys my favorite way to use our new Multi-Due from Glowish.
194582732_1190894448021409_3192464886195381373_n.mp4," Hello, whoo! These honestly feel so so like, but you can see they have quite a sheen and so freaking gorgeous. You see this is so beautiful. I think this is more about how pretty glows. I feel like it actually just kind of sets really, really nice like how beautiful it's so gorgeous. This is so like, look at the skin. So gorgeous. Keep telling me, I think Hada is actually killing it. It's so good as a brand. Oh now she actually listens to what people want to see. This bronzer is definitely doing what it's supposed to do. It's so nice. I love look at bronzer is like, what in the Photoshop is going on? I have no filter in this camera. You guys know at least no filters, but look, the combination together, chef's kiss. Really, you know, Hada never really misses with the shades though. Let's be honest, she never really misses with the deeper shades. I feel like she's such a really good brand to do that. These are the form.com."
203717072_844028999850371_3645690649011371492_n.mp4, I wanna change to you
206130287_120191223609612_5863052204203960520_n.mp4," My talent of doing liner doesn't really matter anymore because now that was so easy. I knew there was some value on your own He's now so flour each the ket You're looking back, finally"
207077905_4046641415417914_9145770840076899865_n.mp4," how to get legit lashes. Step one, apply the volume side of the mascara first. This is gonna give you a more voluminous lash. Use the tip to position your lashes in a wispy way. I like to push my eyelashes outwards. Feel free to make funny faces while you apply your mascara. It actually helps applying the better. Step two, apply the curl on the length and extend the lashes upwards. I like to make my lashes look really, really long. Now you got some bomb lashes. Legit lashes check."
208149397_124174853199222_6941247421319914943_n.mp4, I feel that way some tap away.
210101699_271187328093608_6129041407274253061_n.mp4," You're gonna have the perfect corners and the corners are always like the hardest part of the lip. You best believe I'm gonna try that. I got my keytip and my lipstick. Let's go. Okay, so I'm gonna put the keytip right inside my mouth. There you go and I'm using this Nuchkis Analytics lipstick in first guess. There we go. Oh, let's see if I'm not mad at this at all. It looks clean. Look at that. This trick definitely works."
217826370_1596000410599517_4082900785407217170_n.mp4," I got a new brow product to try. The Micro Shade Brow Pencil from Fooda Beauty. Here's what it looks like, it's very light. The tip on it's really thin, so I'm gonna try and do my whole brow with it. Just gonna sketch out the brow real quick and it's going on so smooth. I like that. But can you do the hair like strokes though? What? What? Y'all, that looks good. Let me do the other one. Okay, I'm gonna clean them up as you can see, but I'm gonna do it with a concealer. I'm obsessed. Look at that blue! I'm sorry, I'm just in shock right now. I've never been able to do a brow like this with just a freaking brow pencil. Are you serious? 12 out of 10."
218116440_516488999561885_2575834278411680066_n.mp4," So this is Suita Beauty's Glowish. This is their multi-due skin tint. Got some on my fingers, I'm just gonna wipe and work that in. I'm in the shade Light and it's just gonna melt into my skin this way. See how zoomed up it just looks like your skin? Get ready for the before and after. See, I'm telling you, look how much I've used already. I'm obsessed with it. It's so good! Here's what it looks like zoomed in. You see my redness, discoloration, glow, gorgeous skin, natural. Okay, now I've done the full face let's play with the bronzer. So here it is, I've got the skin tint and the bronzer on. It's hot fire, it's one of my favorite launches so far."
218715384_179245957557324_6613781944822718938_n.mp4," Okay guys, I saw the craziest video on TikTok. I don't know if it's too good to be true. You're not TikTok is kind of crazy sometimes. We're gonna try this. Oh, no! What? Stop it! It worked really well. I don't have any lipstick in weird places. Hit here."
228967834_346459910457676_6752949616392431641_n.mp4," You got what I want, you got what I need Got the dream and know you by the law what you do You got me so shut, you got me, you're all that I want Right now, right now, you're all that I want You're all that I want, you're all that I need You're all that I want, you're all that I want"
232918065_216851806916228_5815833141055938603_n.mp4, Oh my god. Oh my god. Oh my god. Oh my god. Oh my god. Today is the first time ever that we brought somebody on set. And to me she is so iconic. She's so beautiful. She's just unreal. Can you guys guess who it is? Ah! So we for that! Let's go!
233030849_216654707052909_4886471648749993346_n.mp4," This tip you can actually go super fine. You can see you can go even finer, fine, fine, fine, fine. As fine as you want. And I think that's what makes it so special. It's really, really easy to control. It has a really great flow as well. If you have been afraid of using a liquid liner and don't be afraid anymore, this is gonna be the easiest liner you've ever used. And it's literally going to make liner your favorite new thing."
241394029_592932358378149_6597390691499819577_n.mp4," Okay guys, I'm gonna be testing out this hack. I've seen it on the internet and I wanna know if this is a hack or hype. Well, that's test this out. I don't know. I love this one. I don't know, maybe that's a look. Maybe that's a vibe. Is it darker than that? Okay, I didn't do it darker. What do I do with this ends badly? With my makeup? Did you think about that? Nope, you didn't think about that. I don't know, this is a bad idea. Who invented this? Why? Okay. Huh. Hmm. Oh, that's a hack. Yes! I mean, my nose looks wonky. It's not really a hack. I could have just, you know, done it afterwards. Let's give it my nose a weird shape. It's not working. This is not, uh-uh. No. I know it's hurt. Oh. I got brown nose. I did not like that trick. I did not like it one bit. It didn't work for me. It's kind of a bummer. It was really helping it would."
242384834_385974346388897_8843998949539833860_n.mp4, ohh
245190003_215034357391584_2750466619591135645_n.mp4," Oh, sis, hold on. You dropped your crown. Okay, head up. She'll just back. Now start it. Look at you. You got it. Step away."
245616812_4391719987585767_9033885929694564591_n.mp4," Alright, y'all want to see this applied as an actual powder foundation. So here we go. So let's apply it. I'm actually using the shade Light. And I'm just gonna take this little generic sponge and apply it. And that does look really pretty, very blurry. So we'll apply it on the forehead and then we'll take a look. So here is the difference. It definitely even out that redness right there. I like that. Now let's try applying it with my favorite foundation brush. Press it into the skin. Okay, just as I suspected. I like it better with the foundation brush. I feel like it just works so much faster with the foundation brush. And it's a little bit more even compared to other actual sponges. Final verdict, I think it's absolutely beautiful. Now if you have a lot of texture or you're oily, I might skip it. Keep in mind I'm balanced to dry. If you're into glowing and luminous skin, this is gonna be the one for you."
246610449_2710792689214736_3655749085330600510_n.mp4," A few months ago I saw how to beauty post his campaign on their Instagram and it took my breath away Just something about high production ads really gets me But I wanted to recreate it and make it just a bit more spicy So I hit up my friend JC who was the king of glamour and next thing you know He was in the studio with me and I got him all glammed up and yes He actually looked like this. Here's a video no filter JC's love the knees and I'm Albanian so it just kind of made sense We started shooting the campaign and right away And you that I made the right choice with him because he was absolutely killing it and you might even see me making appearance You gotta do it for yourself Put the work in I heard you looking for results Put the work in You want to put the work in Man, it flows one verse and murder half for your bro 16 bars only and half of the effort is Go to the real shit to have to rap as you know man you want me accesses and I'm attacking a soul whoa Oh"
250214987_121003883670532_690659378117982096_n.mp4, Please be nice please be nice please be nice Oh my god Wow I am absolutely in love Look at the cushions look at the table
250384378_3096487234011245_2022898013731430669_n.mp4," I'm starting out this light purple in the crease in outer corner, adding depth with this gray shade blending into the purple. I'm adding this shimmer on the outer portion of the lid and this lighter shimmer on the front portion. This bright shade on the inner corner and a pink on the lower lash line. I'm adding a purple shade to the crease, a dark purple to the lash line, blending that out into the outer corner and inner corner, adding mascara and lashes and that could be too look. Thank you for watching. Thank you."
254573219_1836080659909920_872655870841871634_n.mp4," a face gloss? It looks weird, but I have to try it. What in the petri dish? Feels like gel. It looks promising. I wasn't expecting that. It's gorgeous."
255829084_1149374885593234_8124195654127378931_n.mp4," Hey guys, so today I'm gonna show you how to lay on your brows for just $10. All you need are these heated eyelash curlers. Please be really careful because they get really hot. I'm gonna grab a spoolie and brush my hairs up and then I'm gonna follow by using the heated lash curler. Basically this works exactly like a flat iron. You brush your hairs up and then you flatten them straight with a heat. My brow girl has been on vacation and this really works. Let's look at the difference."
255887590_854442991865589_77159054446881683_n.mp4, Ways to wear shimmer. All overlaid. Spot light. Inner corner highlight.
257419950_392390496008330_7773393494434112645_n.mp4," Guys, I'm gonna be testing out this hack. I've seen it on the internet and I want to know if this is a hack or hype. Okay, y'all, let's fake a facelift. Bruns are goes here, here, and don't forget down here. Blush goes here, concealer here, here, and a little here. Then blend, baby blend, lifting everything upward. Flatten droopy to lifted."
270318174_160159719677714_9055603096512541199_n.mp4," No. No. Nope, nope, nope, nope, nope. Exactly."
271326808_136536332113699_7761671586113079726_n.mp4," I'm not really going to be able to do it well. So, you should go in the tray. I'll just add in this. Oh, oh, oh, oh, oh! I'm not going to be able to do it. It is warm. Oh, oh, oh. I'm going to take it. Oh, oh, oh, oh, oh, oh. Do you want to have a cup of water? Yeah, I'll do the last bit. Do you want to have a cup of water? Thank you. I love..."
272910189_389800489614268_1321698904070327505_n.mp4, oh
273120413_886250172052062_7275942246849409584_n.mp4, to remove oil in your nose part 3. Using finger condoms. Apply low pressure on the nose. Not everyone has this so don't press too hard if you don't see nothing. Share to a friend with a oily nose.
273145373_983364395917443_7133700328370985609_n.mp4," Alright, look at this. Look at that. Am I stupid? I don't understand. How does this work? The only way to find out is to try it myself. So I just gotta... Wiggle up? Oh. I definitely need to be can bigger. You can see the paint in my eyes. Okay, we just gotta trust the process of this fight. It's fine. Another bottom? Hahahaha. Huh? Okay, all like a nude loop chick in the middle. Hmm, cares. Feels great. I feel like when you don't live long. Mmmmmm. Okay, ready for the real? 3, 2, 1 and... I'm sorry, what? What? I look like a brass doll. This was so easy to own. I might be doing this every..."
274996899_4877585639035772_6116496738781888358_n.mp4," We are on set. We are shooting Robloog, Arabia for the cover."
275046673_1277148789446705_2515025871737115071_n.mp4," Three exercises to do for your dark circles. First, make sure to get a creamy eye cream and then spread that evenly across both eyelids and the bottom. Once it's massaged in, repeat this exercise about 10 times. Then with your ring fingers, slowly start from the edges and then little massages down to the very edge like this. And once again, repeat this five times. And lastly, start from the middle and then move it up towards the top of your head and repeat this 10 times."
275144438_713831379642190_8262577902601653315_n.mp4," Not a double chin, let's fix your posture from this to this. Grab a towel roll it up. Place behind neck. Legs elevated 90 degrees. Restore the curve in your cervical spine. Do this every day for 10 minutes."
275178614_343802810990886_3478932927468223061_n.mp4," I am legitimately so confused because I saw a few people using this filter and I didn't realize that they didn't look like this. I just liked the colors of the filter so I was like, oh I'm gonna use it and then I put it on my face. This is not my face. This is my face. This is also not my face. And what's confusing is that when I see it on other people whose faces I don't know like mine, I think that is their face. And then I judge this face because it's not this face."
277722381_549958503225382_2084844706085639171_n.mp4, bongo
277909656_350534397114924_2373486267703384690_n.mp4, all
277952672_1646574435707561_2454098416720577386_n.mp4, Hey you. Hey baby. What you doing? Hi. What you doing? I'm gonna show you some. What? Chris? I cannot believe you just went there. Just finished my makeup. I can't believe you just did that. I'm f***ing stupid. I� tuk tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou tou sia se se seam совсем et h paycheck ch долho ng y eu h wpais svah skyn blaming les bats sur Freundi
278116937_177872514574385_605769272296430419_n.mp4, ASMR skincare restaurant
278141538_369756321744865_847572235811600127_n.mp4," The greatest gift that you can give yourself is to find something that you're naturally adept at and figure out a way to make a living at it. Because if you do that, every day will be a play day. You're never battling upstream. You love what you do and if you love what you do, why do you want to start?"
