vid_id,sent_text,sent_idx,topic_idx
33,We'll separate the dough into 2 pieces And made in a small shape Done!,0,-1
34,"If you're not reverse contouring your nose, what are you doing?",0,22
34,"Okay, we're going to start by contouring our nose as normal.",1,22
34,We're going to take the contour up until this point here.,2,-1
34,"Closer you get to the bridge of your nose, the skinnier your nose will look.",3,22
34,Then I'm going to put a line just here for that upturned kind of effect and then create like a V just underneath.,4,-1
34,Blend her out and now it's time for the reverse contouring.,5,-1
34,"For this part, you're going to take a really light concealer shade and basically carve out your nose.",6,26
34,You want to make sure that you're bringing it down to your nostrils.,7,22
34,Make sure you're precise because this is what's going to create your nose shape.,8,22
34,And then I highlight the nose as well.,9,22
34,Blend it all out and lightly go over your nose contour very lightly.,10,22
34,Lightly go over it all with some powder.,11,0
34,Bake the sides of your nose.,12,22
34,Add some highlight right here and here.,13,33
34,"Don't swipe your bake, press it in.",14,-1
34,"And just like that, we have as much nose.",15,22
35,I don't know if I believe this at all.,2,2
35,I want to grab a banana going to trim.,3,-1
35,I'm gonna use this for fertilizer.,5,0
35,This wants to catch a fire.,7,-1
35,"Oh, you know I've done some crazy stuff.",9,2
35,This one I'm having a hard time with.,10,-1
35,Kids don't try this at home.,12,-1
35,"You know, I feel like nobody really won in this tutorial.",20,-1
35,My islanders are begging me to use them right now.,22,24
35,So we went out a liner.,24,7
35,I'm just gonna... We're not doing that once.,26,-1
36,What are you doing here at Tulis?,3,-1
36,"See, how are you gonna sit on that?",4,-1
36,Is it not for sitting anymore?,5,-1
36,Is the toilet seat not for... You learn this in Italy?,6,18
36,"No, I have been Italy a million times.",7,-1
36,What is this gonna become of my land?,9,2
36,"Oh my god, I have to hit pause on this video.",14,-1
36,"Okay, I had to hit pause on that video because honestly it was disgusting.",17,-1
36,Nobody in Italy taught you that.,18,-1
36,People don't put pasta on the toilet to dry.,20,18
36,"First of all, that took way too long.",21,-1
36,Food does not belong in the bathroom.,23,-1
37,"In 2012, we invested $6,000 in our brand Head of Beauty.",0,19
37,"Five years later, in 2017, we got our valuation at over $1 billion.",1,-1
37,"Hi, I'm Huda Katon, founder of Head of Beauty, and I'm going to share with you guys how I made my first million selling makeup.",2,-1
37,"So my first big money move when I was starting Head of Beauty, it was definitely a little bit of a risk for me, but I asked my sister if I could borrow $6,000.",3,19
37,"I ended up using the $6,000 to buy lashes, and I bought, you know, I think about 7,000 pairs of lashes at the time.",4,0
37,"And when I first found out about false lashes, I remember being like, this is like the best kept secret.",5,0
37,I need to tell everyone about it.,6,-1
37,"And so I started blogging about it all the time, and people were like, where do you get your lashes?",7,0
37,"And I was like, I'm making them.",8,-1
37,"I'm literally cutting, shaving, gluing on top of each other.",9,-1
37,My sisters helped me find a manufacturer.,11,-1
37,"I found a printer to make packaging for me, and you know, that actually ended up creating our first lash that you see today.",12,-1
37,"When we launched our lashes, it was a bit of a moment, because it was a risk, you know, no blogger had started a makeup line at that time.",13,0
37,"And when we sold our lashes, we sold out immediately.",14,0
37,"And I remember sitting there with a team as a foreign, they were like, you're selling lashes like a grocery store sells bread.",15,0
37,"If I was going to leave you guys with one thing today, I would definitely say my biggest money tip would be to not underestimate what you can do for free.",16,-1
37,"A lot of times we think we need to do everything in a really polished form, and being scrappy is one of the most amazing qualities you can have as a founder.",17,-1
37,And I hope that you guys can take that and create some magic.,18,-1
37,"Thank you so much, Glamour for having me, and I'll see you guys next time.",19,-1
38,"I am so pumped, no pun intended, to share with you guys our newest product, our silk bomb lip plumbers.",1,-1
38,"This is our icy, this is our spicy.",2,11
38,I love to plump my lips.,6,3
38,I have had lip fillers done over and over again.,7,3
38,"I've melted my lip filler, added it back in.",8,3
38,"I think that it adds a very feminine, very soft look to your appearance.",10,16
38,But there is a limit with how much you can actually put in your lips before you start looking a little funny.,11,3
38,So that's why I've become obsessed with that plumped flush lip effect that you get from using a plumper.,12,3
38,It just makes your lips look juicy overall and I just love it.,13,3
38,I'm gonna open these up and I'm gonna show you what's inside.,14,34
38,It literally looks like a blue slushy.,16,-1
38,"Instead of going hot and making your lips plump, this is actually going to provide some cooling effect.",17,3
38,But it allows you to have blood flow to go to your lips and plump your lips.,18,3
38,So this has some amazing ingredients inside of it.,20,30
38,All the goodness that we had in our OG silk bomb.,21,-1
38,"You got the soybean extract, you got the licorice, and then we've added in some extra goodness to give you super plump, delicious lips over time.",22,3
38,So you're gonna get an immediate plump and you're gonna get long term plump as well from using this product.,23,3
38,"It's got the blue and we have a warning on the back, warning icy baby and this is flaming baby.",24,11
38,So this one is pretty hot.,25,1
38,We actually have some really interesting ingredients.,26,30
38,"Again, the classic nourishing ingredients of our original silk bomb was some added goodness.",27,30
38,This actually has Sushwan pepper extract.,28,30
38,You guys know I love hot sauce.,29,11
38,My team was inspired by the fact that it eats so much hot sauce when we created this.,30,11
38,We also wanted that hot sauce color so you can see it's got a little redness.,31,11
38,The blue one smells like a blue raspberry slushy and this one smells like a sweet chili sauce.,32,11
38,So you guys love that sweet chili sauce.,33,11
38,So you can see we had a lot of fun when we created these products.,35,27
38,"We had a lot of fun with the packaging, but also we wanted to go really far in making it something that would become an absolute staple.",36,1
38,"For the second video I'm gonna be using our spicy, which is my favorite.",37,11
38,I'm gonna go ahead and I'm going to apply this onto the lips.,38,3
38,It is really nice and glossy.,41,10
38,"I can feel it working, but it's like a subtle build.",42,-1
38,"It doesn't like immediately feel like you're lips on fire, which I love.",43,3
38,I'm gonna go a little higher here because I want my cupids bow to be a little swollen.,44,0
38,That's tingling a little bit more.,45,5
38,I would say it takes about look good like 15 seconds to really start to feel like your lips are on fire.,46,3
38,"When we were creating our silk bomb icing and spicy, we wanted to make sure it wasn't an uncomfortable feeling.",47,-1
38,"A lot of lip clippers sometimes you put them on and immediately your lips are so irritated, so inflamed and you want to remove it.",48,3
38,"Some people like it, some people find it uncomfortable.",49,-1
38,"From me personally, it was uncomfortable.",50,5
38,"I wanted a slow, steady kind of feeling.",51,5
38,"Sometimes when I'm feeling extra crazy, I will actually layer them on top of each other and you get that kind of cooling and heat effect at the same time.",52,-1
38,I am feeling the intensity now with that.,53,5
38,"Woo, it's a little bit intense now, but it's all good.",54,5
38,So you can definitely apply this on top of your favorite lip product.,55,3
38,You can apply a small amount.,56,0
38,You can go really generous like I just did or you can even use this within your skincare.,57,0
38,I actually use these at night with my skincare.,58,-1
38,"When I wake up after using this, my lips literally look fuller, more plump and I am obsessed with the way that they look when I wake up.",59,3
38,I can't wait for you guys to try this.,60,21
38,Can't wait to see what you guys think.,61,9
38,Do not be afraid if you haven't tried lip clippers before.,62,3
38,"These are gonna be a lot more comfortable than a lot of lip plumbers, but you're gonna have a really nice effect.",63,3
38,So I can't wait for you guys to try this and check it out.,64,21
38,I'll see you guys next time.,65,-1
39,Now what in the Petri dish is this?,0,12
39,This is the new Rose Quartz Highlighter from Hootah Beauty.,1,4
39,"It's weird, there's no denying that this is strange.",2,18
39,"This is not your typical powdered highlighter, this is a dewy illuminator.",3,33
39,"And while some of the pan may look empty, it's actually pat of the highlighter.",4,33
39,"This is not empty at all, everything has product.",5,-1
39,"So I'm gonna apply this with my fingers, I'm just gonna take my fingers and rub all over to get all these colors.",6,0
39,"The texture is weird, you can see what's happening as you kind of blend it together.",7,-1
39,"Here's what it looks like on my fingers, pretty.",8,0
39,"Let's see what it looks like on this skin, I'm just gonna tap it in with my fingers.",9,0
39,I'm just kind of putting it everywhere.,10,-1
39,Or does the look of it turn you off?,13,18
40,"In a Middle Eastern household, you are supposed to be, you know, something serious.",0,-1
40,"Dr. Lawyer, engineer, those are the three things.",1,27
40,"You know, when I got into makeup, it was like a little bit like my parents had lost hope.",2,0
40,"They were like, oh my god.",3,-1
40,We knew she was going to be a loser.,4,6
40,My name is Huda Katan and I am the founder of Hooda Beauty and Wishville.,5,19
40,I actually grew up in Tennessee.,6,-1
40,"I grew up a Southern girl, Southern Pell, but I was a true misfit.",7,35
40,"My parents immigrated from Iraq to America, being a brown person in the South.",8,-1
40,There was nobody around me who looked like me.,10,-1
40,"You know, none of the kids had the hair that I had and, you know, the mustache that I had me sumped it, but not like me.",11,28
40,"I definitely started playing with makeup and beauty and when I started wearing eyeliner, wow, like my life changed.",12,0
40,"When I was age 14, I actually started doing all of my older sister's friends brows.",13,-1
40,"They were like, you know, 24, 25.",14,-1
40,"They were coming to, you know, the house of Huda to get their brows done.",15,-1
40,"I had no business doing their brows, but they were lining up around the black.",16,-1
40,I am a Sephora girl through and through.,17,19
40,"Okay, when I first moved to Dubai, Dubai mal just opened and they opened a Sephora store there and I'm not joking.",18,19
40,"When we launched our brand, I knew for a fact I wanted to be in Sephora.",20,19
40,"I by chance got a meeting with a GM of Sephora, Middle East.",21,19
40,"You know, Indy Brands were not a thing at that time and I was lucky because he was very open-minded and he was like, look, he's like, we'll try you.",22,-1
40,"And I was like, okay, say it more, fam, we're going.",23,2
40,Probably the hardest part of my life was actually just struggling with my identity to accept myself and who I was.,24,15
40,My ideal of beauty I thought was blonde hair and blue eyes.,25,6
40,I didn't know that I could also be beautiful.,26,6
40,"Beauty is something that is so transformational and it makes you feel like you have so much power and you feel like a different person, but you're never a different person.",27,6
40,You are the same exact person.,28,15
40,"When we created Wishful and when we decided to shoot the campaign, I thought I would be really bold.",29,-1
40,"We're going to shoot this campaign, no makeup.",30,0
40,I got in front of the camera.,31,18
40,I took the first photo and I looked at it.,32,19
40,"Oh my god, I'm going to get emotional.",35,-1
40,I didn't expect all these feelings from so many years coming out.,36,5
40,"And then all of a sudden you realized, no, this woman deserves to feel powerful.",37,6
40,What are you doing all of this for other than loving that person on the other side?,39,-1
40,You actually are perfect in the way that you come.,40,-1
40,"And the sooner you begin to realize that, the sooner you begin to not only live your best life, but you allow others to live their best life.",41,15
40,We are who we are and that is exactly what perfection should be.,43,-1
41,But... Do you feel the love?,0,15
41,There was a lot of love for this palette.,1,8
41,So it is that time of year.,3,-1
41,"You guys know every single October, November, around this time, we launch a big palette that is so special and always really personal to me.",4,8
41,I have talked to you guys a lot about myself love journey.,5,15
41,Self love has been something that I've really kind of leaned into over the past few years.,6,15
41,"You know, I just moved and I was surrounded by Rose Quartz.",7,4
41,"My fang shui master told me I need to get a lot of Rose Quartz because the energy would really help me accept myself and it would also bring love to different parts of my life, my personal life as well as my love life.",8,4
41,It was like the most amazing thing I had ever experienced.,10,5
41,So I put Rose Quartz all over the house like everywhere.,11,4
41,"I was really inspired by this Rose Quartz and so we decided to actually, you know, make a Rose Quartz palette and a full collection.",13,4
41,Which I'm so excited to share with you guys.,14,13
41,"We've never had a full collection like this and I know you guys are going to be like, going to love it.",15,-1
41,"So I want to start first by showing our palette because of course, that is the main attraction.",16,8
41,This is our new Rose Quartz beautiful palette from Honey Beauty.,17,4
41,You can see we have this beautiful Rose Quartz design and it's a little hollow.,18,4
41,There's also these different layers on the packaging so you can get like this different kind of Rose Quartz effect.,19,4
41,But the palette also itself has like this really cool kind of injection that looks like an actual Rose Quartz.,21,4
41,I'm going to show you guys the palette now because I can't wait for you guys to see it.,23,-1
41,But so you can see we have these beautiful gray tones which we don't normally do grays but I've just been really obsessed with grays lately.,24,-1
41,And I think you guys are too because I know you guys are like loving the grays that we're putting out there.,26,-1
41,And of course you can see we have this beautiful kind of jelly crystal looking shade right here.,27,1
41,It looks like crystals inside of gels and this is called love stone.,29,12
41,We borrowed a little inspiration from our naughty nude that slippery shade.,30,1
41,We decided to actually bring that formula back.,31,30
41,And I remember asking the team I was like can we actually make it look like shards?,32,12
41,Can we make it look like little pieces of stone?,33,12
41,So you can see here that's exactly what it looks like.,34,-1
41,And it's such an amazing shade.,35,1
41,It's actually so amazing on so many levels you're going to see me using the tutorial.,36,-1
41,But it's also like just one that you have to play with.,37,18
41,You can do so many things with it.,38,-1
41,We have a lot of different textures in here.,39,-1
41,We have these really beautiful kind of creamy shimmeries.,40,25
41,And then we also have these duo crumbs.,41,-1
41,So I have to tell you guys I've never seen duo crumbs like this within a palette.,42,-1
41,I've seen this within a pigment like loose pigment but like this intense like this kind of duo chrome where it's like very many different shades depending on how you move it.,43,1
41,And then you also see we have this like marble kind of effect duo crumbs.,44,-1
41,So depending on the way that you swatch it depending on where you touch it you're going to get a different effect.,45,-1
41,We have to post a picture of the swatches because you have to see them.,46,-1
41,They are just so beautiful in the way they look on the different skin tones.,47,-1
41,I'm really proud of this palette.,49,8
41,So that's the palette my day tutorial.,50,8
41,So I'm going to show you guys how I got this look.,51,9
41,It was really easy like super easy.,52,5
41,But I want to show you guys the other piece of the collection because I'm obsessed with them.,53,-1
41,We also have our beautiful rose quartz brushes as well.,54,4
41,These are actually not real words quartz.,55,4
41,They are plastic and they've been designed to kind of emulate rose quartz.,56,4
41,They are also synthetic and vegan of course like all of our brushes.,58,-1
41,"So we have a blender brush, literally my favorite blender brush in the entire world.",59,17
41,We also have a shade brush which is like the perfect brush for actually shading under your eye.,60,-1
41,And then we also have a smudge brush.,61,17
41,"This is really great when you're doing liner, when you're doing any type of like you know kind of more detailed work.",62,7
41,This is like a perfect brush.,63,17
41,These actually come together as a set of three and you can get these exclusively only on hoodby.com.,64,-1
41,Silk Bob a rose quartz and love stone.,65,4
41,It is our original silk bomb formula with all the amazing ingredients in it.,66,30
41,This hyaluronic filling spheres as well as soybean and liquor shake extract.,67,4
41,It's also infused with rose quartz mineral powders.,68,4
41,You can see it just looks amazing on the lips.,69,3
41,And we also have our beautiful face gloss again in this gorgeous packaging.,70,-1
41,"But more than anything, I'm just obsessed with this product.",71,27
41,This I feel is like the future of highlighting.,72,33
41,So you can see it is kind of similar to that slippery shade that we had in our 90 nude.,73,1
41,It's also very similar to love stone that we have in our rose quartz palette.,74,4
41,It is this beautiful kind of gel formulation with these shimmery like just drops of pearls.,75,25
41,"Because it has these two different shades of pearls inside of it, it works for all skin tones.",76,-1
41,"So when you mix the two together and it is a little bit sheer, it just kind of glazes the skin in the most beautiful way.",77,-1
41,"We also did a collab with Wishful and as you can see, we also have this beautiful kind of rose quartz finish on the packaging here too.",78,4
41,"And as you can see, it has this beautiful kind of finish, very pearly, very pretty.",82,1
41,This actually has crushed rose quartz mineral powder inside of it.,83,4
41,So this mask actually lifts it tightens it brightens it on clogs pores.,84,16
41,So that is the full collection of products that we have launching for our rose quartz collection.,87,4
41,I'm actually going to go into the tutorial and I'm going to teach you guys how I got this full look.,88,-1
41,I am going to begin by using this beautiful shade right here.,89,1
41,And I'm going to use the blender brush and I'm just going to go ahead and grab the shade here and I'm going to go here and I'm just going to start applying it right over my lid.,91,17
41,And I don't have a primer on but I do have concealer on my eyes and I'm going to start working this kind of upwards too.,92,26
41,So I'm not applying a lot of product.,93,0
41,I'm like barely dipping my brush in because I want to build.,94,17
41,We do need to go super intense and I'm doing these little circular motions as you can see.,95,-1
41,"Right now I am going to grab this beautiful mantras shade which is this gorgeous kind of like gray, cuckoo-y brown.",96,1
41,So I'm going to grab the same brush and I'm going to do a little bit of the shape here.,98,17
41,"Okay, and I'm going to go here on the brow bone.",99,0
41,I'm actually going to grab a little bit of the gratitude matte brown.,100,10
41,It's such a beautiful kind of blending shade and I'm just going to kind of use it here to blend out the edges here.,101,1
41,And now I'm just going to grab a little bit of that mantra and I'm going to go really nice under my brow.,102,0
41,I love this kind of really over shadowed kind of appearance.,103,1
41,"I feel like it looks so sexy, so smoky, so sultry.",104,1
41,I am now going to grab the shade brush and I'm going to mix all the shades that I used.,105,17
41,"Gratitude, precious mantra and I'm going to put them underneath my eye and I'm just grabbing that and I'm going right on the bottom lash line.",106,0
41,Sometimes I just close my eyes and I just go back and forth.,107,0
41,"And you can, if you want to kind of connect that here.",108,-1
41,I am going to start with a fun stuff.,109,-1
41,"That was fun, but now we're going to get a little bit more fun.",110,-1
41,I'm going to grab moon magic and I'm just going to go ahead and I'm just swatching it across my lid.,111,-1
41,I'm even going on top of the shadowy part too.,112,-1
41,"If you have big fingers like me, you can switch to a brush, but look at that payoff.",113,17
41,"I literally just used a swatch with my fingers and it was just like, I've never seen this in a palette.",114,-1
41,I've seen it in loose pigments.,115,1
41,I've never seen this in a palette before.,116,-1
41,I'm going to grab a little tiny amount of concealer just a small amount and I'm just going to put it right here.,117,26
41,I'm kind of like outlining right below where that shadowy bit was.,118,-1
41,And then you can take left-stown this beautiful shimmery kind of glossy tone and I am just going to take a really small brush and I'm going to put this right on top of where I put the concealer and this will intensify that glossiness.,119,10
41,It really makes the lid look like so wet.,120,-1
41,I'm going to grab a little bit more of moon magic with this brush and I'm going to go over that too and let that stick to the left stone too.,121,-1
41,It's going to be a little bit more set.,122,2
41,You can see my eyes look hella glossy right now.,123,10
41,"Okay, so this is a little bit of a gray smoky eye and then you can see by using these beautiful duo-cromes that are so intense and so beautiful.",124,1
41,"We really kind of made it look very just shimmery and intense but also kind of like, I don't know, is it a daytime look?",125,-1
41,I feel like it could be somebody's day.,126,5
41,It's my daytime look for sure.,127,-1
41,And I'm just going to now finish by applying a little liner and a little mascara and then I'm going to come back and show you guys the final look.,128,0
41,I have an obsessed with this look.,130,37
41,It was really easy to do too.,131,5
41,I'm going to finish up and look using our silk bomb of Rose Quartz in Love Stone actually has a lot of really similar shimmers to the Love Stone inside of the palette.,133,12
41,"I just love this formula, the shimmer.",134,25
41,This is the Rose Quartz Face Gloss.,136,4
41,So I'm going to go ahead and swatch it.,138,-1
41,You can see you don't really get that much shimmer but you get just a nice amount.,139,25
41,So I'm just going to go ahead and I'm going to apply it using my fingers on as a highlighter and I have this nice duiness and I have this Perl finish and it just looks amazing on the face.,140,-1
41,So you can actually go all over if you want and you can see how beautiful that looks so dewy but you can really play with this.,141,19
41,You can apply it really wherever you want.,142,0
41,I love to put it on my cheeks.,143,0
41,You can also put it on your eyes as well.,144,0
41,"I mean, if you have like no makeup on you can put it on top of your skin care and it will look so healthy and so dewy.",145,0
41,And you can see it just gives you this like nice little glossiness to your skin.,146,-1
41,Thank you guys so much for watching.,147,31
41,"I hope that you guys are inspired by, you know, not necessarily the product but the meanings behind the products.",148,27
41,"You know, a lot of times when we are developing products for me personally, it is my personal life journey through products.",149,27
41,So I hope that even if you don't buy anything or try anything that you do feel the need to love yourself more and that you do love yourself more because you are worth loving and you are worth being every single bit of who you are meant to be.,150,15
41,"And I really hope that for you, for each and every one of you.",151,-1
41,So I love you guys so much.,152,31
41,"And if you do pick up the products, please make sure you guys tag us so we can check them out and we can hopefully repost.",153,-1
41,I love you guys so much.,154,31
41,So many guys so much love.,155,31
42,I just want to show you something and what I get every single day.,0,9
42,That is just from one video that someone reposted on Instagram.,1,-1
42,Then comments won't go unless that person deletes the comments.,2,23
42,They wouldn't even go if someone reported the comment.,3,23
42,"I still am strong, but I haven't felt this way ever since I started social media.",4,-1
42,I get this every day and people don't understand I'm human being.,5,-1
42,"I understand I get so much positive comments, so much support, but when I get comments like that, they're so powerful.",6,23
42,I really do try my hardest and I try my hardest to reply about as many positive comments I can and delete all the hate comments.,7,23
42,But being told that I don't wash and commit suicide and to go kill myself.,8,15
42,"And all the comments that I've just shown you, it hurts.",9,23
42,When will social media stop this?,10,-1
42,I saw this video and I was so distraught and disgusted and emotionally hurt.,11,-1
42,I was so upset to see some of the things that happen on social.,12,5
42,It really hurt my soul and it's something that we all need to be very aware of.,13,5
42,Some of the ugliness that happens on social.,14,6
42,"I know we know, but when you see videos like this showing everything that somebody goes through, it's wrong guys.",15,-1
42,So I just want to say a quick message to this beautiful queen.,17,6
42,"First of all, honey, you're so beautiful.",18,6
42,You have beauty inside and out.,20,6
42,"And I'm not talking about that kindness beauty that people sometimes shit on, which is really important actually.",21,6
42,I'm talking about your amazing confidence and shame on those people who are so insecure with your amazing beautiful confidence that they themselves are trying to tear you down so that you stop.,22,-1
42,"Girl, your brows, your eyes, your lips, I'm paying money to try to get lips like yours.",24,3
42,You have so many beautiful qualities I don't even get started.,25,6
42,"But you got that confidence, honey.",26,-1
42,"That most people don't, I don't have.",27,-1
42,And I'm so proud of you for doing what you do.,28,-1
42,"And don't you, don't you stop.",29,-1
42,Don't stop because of the haters out there.,30,23
42,They just have some ugliness inside of them and they're deflecting it on you.,31,6
42,And I'm so proud of you.,32,-1
42,And like honestly watching your video made me very emotional on so many levels.,33,5
42,And it hurt to see what's happening.,34,-1
42,But you are a part of a change.,35,36
42,Don't stop because of these people who are trying to get you to stop.,36,23
42,Because they don't understand everything that you represent.,37,6
42,There's a lot of people out there for all the people who out there saying negative things.,38,-1
42,There's a hundred more out there cheering you on.,39,-1
42,And I'm sorry if we're not more vocal about it.,40,-1
42,And your beauty radiates on so many levels.,43,6
42,The beautiful energy that you exuberate through your videos.,46,5
42,Because there's so many people out there who love it and need you.,49,18
42,And to the people out there who cannot see it.,50,9
42,Because they really can't recognize real beauty then.,52,6
43,"Alright my lips, I have gotten so many compliments on my lip shape recently.",0,3
43,"The truth is I have updated my lip contour technique, I'm so obsessed with it and I'm going to teach you guys everything you need to know.",1,3
43,"So the first thing that I do, I did scrub my lips, make sure you get rid of all the dead skin.",2,3
43,"So I am going to grab a really nice soft, nudy brown shade.",3,1
43,This is from our lip contour and sandy beige.,4,3
43,So first of all I'm going to look at the space around my lips and see what I need the most.,5,3
43,"So I can see there's a little extra space, just a little extra space here.",6,-1
43,So I'm going to start first by drawing the line here.,7,-1
43,Now I'm going to draw basically an arrow.,8,38
43,This is going to add dimension to the entire area over here and it's going to make it look like it's more contoured and it's not flat.,9,-1
43,Next I'm going to start by contouring the bottom area because I want to add dimension there too.,10,-1
43,I typically contour here and then I also going to go right here and here.,11,-1
43,I'm going to grab a eyeliner brush.,12,0
43,"This one is a little bit soft, it's not too pointed and I'm just going to go ahead and blend those lines out a little bit.",13,-1
43,"I'm not trying to buff them away, just breath them softly out.",14,0
43,I'm going to grab my foundation brush and I'm just going to now apply a little foundation to the area.,15,-1
43,I'm now just going to grab my favorite shade of lip line on this is pinky brown and I'm just going to go ahead and line with...,16,3
44,It's a very hot day and I'm heading to London so let's get ready.,0,2
44,My first step is to prep the skin with some wishful first trap serum.,1,0
44,A bit of calling the toolary eye cream and the eyes.,3,0
44,If you like some it calling underneath the eyes you have to try this.,4,0
44,"A tiny bit of dermal eye cream, active moisture, moisturise.",5,0
44,"Because it's super hot I'm actually going to be using the YSL Broughton Lotion just on basically the bits that I get really oily, okay my tea zone.",6,3
44,Because I don't want to look like an oily mess I'm actually going to be using a herders foundation stick just because I want to really matte.,7,-1
44,I don't want to look like a sweaty mess.,8,0
44,I actually use my favourite brush I've been memories with by Real Techniques and it is the brush 230.,9,17
44,I feel like it just is so easy to blend like anything.,10,-1
44,So for concealer I'm going to actually use a NARS Vajoy concealer.,11,26
44,I thought this concealer is literally amazing.,12,26
44,"I feel like it's creamy, I feel like it's easy to blend and you know it just does the job and doesn't go all lightly or patchy.",13,10
44,That's my skincare and my base face done so I'll see you in part two.,14,14
47,"Oh my god, you guys know I love a good lift.",0,0
47,"So you're supposed to take a concealer, that is a couple shades lighter than your normal concealer.",2,26
47,"I'm gonna apply it here, here, and here.",3,-1
47,I'm gonna see how this works.,6,-1
47,"Okay, yeah, I mean, definitely got a little lift already, but the powder is really worth that.",7,0
47,"Okay, I'm gonna grab a little powder now.",9,0
47,I'm gonna put it right here.,10,2
47,"All right, I'm gonna finish my makeup and come back, but this is insane.",13,0
47,My face is so lifted on this side.,14,0
47,"My face looks so lifted, so snatched.",17,0
47,I am obsessed with this hack.,18,20
47,"Sometimes the hacks that I find on TikTok works, sometimes I don't.",19,20
47,This one I'm gonna be using for the rest of my life.,20,27
48,"So I'm gonna show you guys my three favorite ways to apply sunscreen, sunblock, after you apply your makeup.",0,32
48,One thing people don't really realize is sunscreen doesn't last all day long.,1,32
48,"You put it on and after every two to three hours, you need to reapply it.",2,0
48,"So I actually like to put it on underneath my makeup, but then I also like to find different ways of applying it on top.",3,0
48,One of my favorite ways is to actually use a mist.,4,0
48,"This is one of my favorite mist, it's from Fallorga.",5,11
48,"And it is a hydrating mist, and it's so easy to apply.",6,0
48,"It actually gives your skin a little bit of a glow as well, which a lot of sunscreens do.",7,-1
48,"And it's really, really, really easy to apply over and over and over again.",8,0
48,"Normally what I would do, I would kind of step back, move my hair back, move my clothing back, apply like that.",9,0
48,It will make your skin a little glossy.,10,-1
48,"You can take a dry sponge or a damp sponge, and just tap it in.",11,-1
48,"The good thing about this is it's really, really easy to apply throughout the day.",12,0
48,You wanna make sure they don't have too much oil in them.,13,-1
48,"Otherwise, you're gonna ruin your makeup.",14,0
48,Another way to reapply your sunscreen is to use a sunscreen powder.,15,32
48,"This is in the form of middle powders, usually it can sometimes be mixed with other really beautiful ingredients as well, but these are actually really, really great.",16,10
48,They're not necessarily the best to use if you're gonna be taking photos.,17,24
48,"They don't photograph very well, but they are super easy to wear.",18,-1
48,And they also actually kind of sometimes will smooth out any imperfections as well.,19,-1
48,"Because they're mineral based, they do show in photos, but it actually looks really great in person.",20,1
48,So this is one I had bought from Supergoop.,21,-1
48,"I love this, it's an SPF 30, and it has the powder in here.",22,29
48,"And the way you kinda do it, you kinda open it up.",23,34
48,"I'm gonna take the little sifter out here, kinda as a little sifter.",24,26
48,"So you just kind of twist it, then you kinda open it up.",25,-1
48,"You have a little bit of a powder, and you can just apply it all over.",26,0
48,This is a more soft form of sunblock.,27,32
48,"So this is really great just if you're getting exposure, just by being in a window.",28,-1
48,"If you're gonna be out with the sun, you're gonna want a stronger cover.",29,32
48,So this is kinda like the medium to light protection.,30,-1
48,"I saw something really cute on TikTok from Kavi Kodra, where he basically took a sunblock.",31,20
48,And I actually thought this was genius.,32,5
48,He put it on the back of his hand.,33,0
48,"He can use a nice amount, and he took a damp beauty blender, and he basically just buffed it into the face.",34,28
48,So you kinda do this until it's almost gone.,35,34
48,And you could apply it on the face.,37,0
48,"I do feel like this, you should do several times.",38,18
48,"If you're gonna be in the sun to really protect your skin, like I would probably put about four times of what I just applied on my hand.",39,32
48,And I would split my face into four quadrants and apply that.,40,0
48,People really underestimate how much coverage or how much sunblock they need to use.,41,32
48,"I do this all the time when I'm in the sun, even after you apply all the protection, you need advice.",42,32
48,And there's some really cute vices out there.,43,35
48,I wear it every single day when I go for my walks.,45,0
48,"Don't forget to do your decal day, your arms, your body, your lips, your hands.",47,3
48,Make sure you saturate yourself with sunblock if you're gonna be in the sun.,48,32
48,Make sure you always look for good sunblock.,49,32
48,This has four pluses so you know it's good.,51,-1
50,"could glowish by hood of beauty be the hottest, do-ey skin tint to the summer?",0,11
50,Let's put it to the test.,1,2
50,Glowish's hood is new multi-do skin tint.,2,-1
50,This skin tint comes in 13 stretchable shades.,3,-1
50,I picked up 01 Fair because bitch look at me.,4,-1
50,You can wear this one of two ways.,5,0
50,"One is a no makeup look to give you that healthy, glowy looking skin that we all love.",6,-1
50,"Or you can mix it in with your favorite foundation to give you that perfect, do-ey finish.",7,0
50,As always hood of beauty is cruelty free.,8,-1
50,"I'm not babbling, let's get this on the face.",9,-1
50,"On this side of my face, I'll use a brush and on this side of my face, I'll use a sponge.",10,0
50,I zoomed you in because I want you to see like my real ass skin.,11,-1
50,"Oh right away, I can tell this is really luminous.",13,-1
50,Already look at this beautiful glow.,14,11
50,Let's go with the sponge on the other side.,15,-1
50,That covered my redness and I love how my skin looks.,16,14
50,Let me finish the face and meet you in natural lights so we can really see how the skin looks.,17,14
50,The word of the day is skin.,18,14
51,So we got a lot of questions about why we chose not to use SPF inside of our new multi-do skin tint by Glowge.,1,29
51,It's what I'm actually wearing almost no complexion.,2,14
51,It's really mostly this to show a quick tutorial coming your way.,3,-1
51,But the reason why we did not choose to use SPF you actually won't use you won't see in any of our complexion products.,4,29
51,And that is a very purposeful and a very intentional decision.,5,5
51,I personally love to wear SPF.,6,29
51,I love to make sure that my skin is being protected especially the skin on my face.,7,-1
51,So I care a lot about what I put on my skin.,10,-1
